date,county,population,count_new,count_total,death_new,death_total
2021-05-16,Nevada,98710,1,0,0,0
2021-05-17,Nevada,98710,4,6,0,0
2021-05-18,Nevada,98710,3,1,0,0
2021-05-19,Nevada,98710,6,7,0,0
2021-05-20,Nevada,98710,2,6,1,0
2021-05-21,Nevada,98710,1,4,0,0
2021-05-22,Nevada,98710,1,8,0,0
2021-05-23,Nevada,98710,7,3,0,0
2021-05-24,Nevada,98710,10,0,0,0
2021-05-25,Nevada,98710,2,5,0,0
2021-05-26,Nevada,98710,6,8,0,0
2021-05-27,Nevada,98710,5,4,0,1
2021-05-28,Nevada,98710,4,6,0,0
2021-05-29,Nevada,98710,2,3,0,1
2021-05-30,Nevada,98710,1,2,0,0
2021-05-31,Nevada,98710,6,5,0,0
2021-06-01,Nevada,98710,10,2,0,0
2021-06-02,Nevada,98710,5,8,0,0
2021-06-03,Nevada,98710,3,4,0,0
2021-06-04,Nevada,98710,4,7,0,0
2021-06-05,Nevada,98710,4,5,0,0
2021-06-06,Nevada,98710,2,5,0,0
2021-06-07,Nevada,98710,7,6,0,0
2021-06-08,Nevada,98710,2,1,0,0
2021-06-09,Nevada,98710,6,2,0,0
2021-06-10,Nevada,98710,9,3,0,0
2021-06-11,Nevada,98710,5,7,0,0
2021-06-12,Nevada,98710,2,5,0,0
2021-06-13,Nevada,98710,5,5,0,0
2021-06-14,Nevada,98710,5,2,0,0
2021-06-15,Nevada,98710,6,3,0,0
2021-06-16,Nevada,98710,2,6,0,0
2021-06-17,Nevada,98710,5,4,0,0
2021-06-18,Nevada,98710,3,5,0,0
2021-06-19,Nevada,98710,8,7,0,0
2021-06-20,Nevada,98710,1,9,0,0
2021-06-21,Nevada,98710,4,2,0,0
2021-06-22,Nevada,98710,4,2,0,0
2021-06-23,Nevada,98710,5,1,0,0
2021-06-24,Nevada,98710,6,3,0,0
2021-06-25,Nevada,98710,4,5,0,0
2021-06-26,Nevada,98710,1,7,0,0
2021-06-27,Nevada,98710,2,7,0,0
2021-06-28,Nevada,98710,5,5,0,0
2021-06-29,Nevada,98710,3,1,0,0
2021-06-30,Nevada,98710,1,6,0,0
2021-07-01,Nevada,98710,0,8,0,0
2020-02-01,Orange,3228519,3,1,0,0
2020-02-02,Orange,3228519,0,0,0,0
2020-02-03,Orange,3228519,0,0,0,0
2020-02-04,Orange,3228519,1,0,0,0
2020-02-05,Orange,3228519,0,0,0,0
2020-02-06,Orange,3228519,1,0,0,0
2020-02-07,Orange,3228519,30,0,0,0
2020-02-08,Orange,3228519,2,0,0,0
2020-02-09,Orange,3228519,0,0,0,0
2020-02-10,Orange,3228519,1,0,0,0
2020-02-11,Orange,3228519,0,0,0,0
2020-02-12,Orange,3228519,1,0,0,0
2020-02-13,Orange,3228519,0,0,0,0
2020-02-14,Orange,3228519,1,0,0,0
2020-02-15,Orange,3228519,0,0,0,0
2020-02-16,Orange,3228519,1,0,0,0
2020-02-17,Orange,3228519,1,0,0,0
2020-02-18,Orange,3228519,0,0,0,0
2020-02-19,Orange,3228519,1,0,0,0
2020-02-20,Orange,3228519,1,0,0,0
2020-02-21,Orange,3228519,0,0,0,0
2020-02-22,Orange,3228519,2,0,0,0
2020-02-23,Orange,3228519,1,0,0,0
2020-02-24,Orange,3228519,0,0,0,0
2020-02-25,Orange,3228519,2,0,0,0
2020-02-26,Orange,3228519,1,0,0,0
2020-02-27,Orange,3228519,1,0,0,0
2020-02-28,Orange,3228519,6,0,0,0
2020-02-29,Orange,3228519,2,0,0,0
2020-03-01,Orange,3228519,5,0,0,0
2020-03-02,Orange,3228519,3,0,0,0
2020-03-03,Orange,3228519,5,0,0,0
2020-03-04,Orange,3228519,7,2,0,0
2020-03-05,Orange,3228519,3,0,0,0
2020-03-06,Orange,3228519,15,1,0,0
2020-03-07,Orange,3228519,26,0,0,0
2020-03-08,Orange,3228519,8,0,0,0
2020-03-09,Orange,3228519,25,0,0,0
2020-03-10,Orange,3228519,29,1,0,1
2020-03-11,Orange,3228519,20,1,0,-1
2020-03-12,Orange,3228519,30,1,0,0
2020-03-13,Orange,3228519,36,3,0,0
2020-03-14,Orange,3228519,38,4,0,0
2020-03-15,Orange,3228519,38,2,0,0
2020-03-16,Orange,3228519,68,2,0,0
2020-03-17,Orange,3228519,81,6,0,0
2020-03-18,Orange,3228519,76,14,0,0
2020-03-19,Orange,3228519,54,21,1,0
2020-03-20,Orange,3228519,80,12,0,2
2020-03-21,Orange,3228519,47,14,0,-2
2020-03-22,Orange,3228519,49,17,1,0
2020-03-23,Orange,3228519,65,36,0,0
2020-03-24,Orange,3228519,54,28,0,0
2020-03-25,Orange,3228519,62,48,0,1
2020-03-26,Orange,3228519,58,65,1,0
2020-03-27,Orange,3228519,62,20,1,1
2020-03-28,Orange,3228519,51,357,3,2
2020-03-29,Orange,3228519,36,-313,0,-2
2020-03-30,Orange,3228519,73,75,1,3
2020-03-31,Orange,3228519,64,88,4,2
2020-04-01,Orange,3228519,68,73,1,4
2020-04-02,Orange,3228519,53,61,1,1
2020-04-03,Orange,3228519,52,73,2,1
2020-04-04,Orange,3228519,39,68,0,2
2020-04-05,Orange,3228519,42,39,1,0
2020-04-06,Orange,3228519,57,90,0,2
2020-04-07,Orange,3228519,44,61,1,2
2020-04-08,Orange,3228519,47,63,2,0
2020-04-09,Orange,3228519,61,71,0,0
2020-04-10,Orange,3228519,75,62,3,2
2020-04-11,Orange,3228519,45,100,0,0
2020-04-12,Orange,3228519,61,16,0,0
2020-04-13,Orange,3228519,60,30,3,0
2020-04-14,Orange,3228519,70,49,2,3
2020-04-15,Orange,3228519,99,15,3,0
2020-04-16,Orange,3228519,102,62,3,4
2020-04-17,Orange,3228519,63,57,1,3
2020-04-18,Orange,3228519,50,73,1,1
2020-04-19,Orange,3228519,64,22,1,0
2020-04-20,Orange,3228519,96,88,0,1
2020-04-21,Orange,3228519,81,38,4,3
2020-04-22,Orange,3228519,121,68,2,0
2020-04-23,Orange,3228519,94,56,4,1
2020-04-24,Orange,3228519,178,104,1,2
2020-04-25,Orange,3228519,108,102,0,1
2020-04-26,Orange,3228519,105,77,3,0
2020-04-27,Orange,3228519,164,74,1,2
2020-04-28,Orange,3228519,168,126,4,0
2020-04-29,Orange,3228519,163,97,4,1
2020-04-30,Orange,3228519,130,170,2,3
2020-05-01,Orange,3228519,214,69,6,5
2020-05-02,Orange,3228519,78,114,5,1
2020-05-03,Orange,3228519,114,85,3,3
2020-05-04,Orange,3228519,171,72,3,2
2020-05-05,Orange,3228519,135,110,3,6
2020-05-06,Orange,3228519,124,115,7,3
2020-05-07,Orange,3228519,184,127,7,3
2020-05-08,Orange,3228519,183,112,2,3
2020-05-09,Orange,3228519,142,111,7,3
2020-05-10,Orange,3228519,81,121,2,1
2020-05-11,Orange,3228519,145,72,4,1
2020-05-12,Orange,3228519,206,144,0,1
2020-05-13,Orange,3228519,182,182,2,1
2020-05-14,Orange,3228519,246,138,6,4
2020-05-15,Orange,3228519,175,118,4,4
2020-05-16,Orange,3228519,172,115,2,0
2020-05-17,Orange,3228519,76,70,7,1
2020-05-18,Orange,3228519,179,92,9,0
2020-05-19,Orange,3228519,188,188,2,2
2020-05-20,Orange,3228519,195,120,9,6
2020-05-21,Orange,3228519,205,109,6,10
2020-05-22,Orange,3228519,201,169,5,7
2020-05-23,Orange,3228519,194,169,8,0
2020-05-24,Orange,3228519,157,126,4,0
2020-05-25,Orange,3228519,154,162,5,2
2020-05-26,Orange,3228519,223,50,10,0
2020-05-27,Orange,3228519,268,198,2,6
2020-05-28,Orange,3228519,156,196,8,9
2020-05-29,Orange,3228519,196,131,6,3
2020-05-30,Orange,3228519,195,178,6,1
2020-05-31,Orange,3228519,155,178,8,1
2020-06-01,Orange,3228519,211,108,12,0
2020-06-02,Orange,3228519,196,150,9,7
2020-06-03,Orange,3228519,202,149,4,3
2020-06-04,Orange,3228519,228,253,5,3
2020-06-05,Orange,3228519,251,199,6,5
2020-06-06,Orange,3228519,194,185,4,4
2020-06-07,Orange,3228519,158,67,10,1
2020-06-08,Orange,3228519,257,143,11,2
2020-06-09,Orange,3228519,251,205,10,14
2020-06-10,Orange,3228519,242,231,6,10
2020-06-11,Orange,3228519,276,82,6,4
2020-06-12,Orange,3228519,308,136,9,15
2020-06-13,Orange,3228519,305,141,6,8
2020-06-14,Orange,3228519,243,163,6,0
2020-06-15,Orange,3228519,425,200,7,1
2020-06-16,Orange,3228519,564,219,5,11
2020-06-17,Orange,3228519,583,115,4,7
2020-06-18,Orange,3228519,602,319,9,25
2020-06-19,Orange,3228519,655,375,12,5
2020-06-20,Orange,3228519,525,312,6,13
2020-06-21,Orange,3228519,347,279,6,2
2020-06-22,Orange,3228519,836,148,14,0
2020-06-23,Orange,3228519,929,360,8,3
2020-06-24,Orange,3228519,970,733,15,25
2020-06-25,Orange,3228519,995,417,8,8
2020-06-26,Orange,3228519,923,438,8,9
2020-06-27,Orange,3228519,675,292,5,0
2020-06-28,Orange,3228519,508,262,16,4
2020-06-29,Orange,3228519,976,469,9,0
2020-06-30,Orange,3228519,992,672,14,11
2020-07-01,Orange,3228519,930,1308,10,8
2020-07-02,Orange,3228519,883,1394,8,17
2020-07-03,Orange,3228519,762,1763,9,6
2020-07-04,Orange,3228519,391,428,11,6
2020-07-05,Orange,3228519,432,183,11,0
2020-07-06,Orange,3228519,943,737,12,0
2020-07-07,Orange,3228519,1061,1574,15,1
2020-07-08,Orange,3228519,1012,347,15,5
2020-07-09,Orange,3228519,951,872,8,29
2020-07-10,Orange,3228519,969,732,8,9
2020-07-11,Orange,3228519,586,738,17,6
2020-07-12,Orange,3228519,377,969,10,0
2020-07-13,Orange,3228519,874,579,11,1
2020-07-14,Orange,3228519,858,937,8,9
2020-07-15,Orange,3228519,880,803,16,22
2020-07-16,Orange,3228519,802,807,14,17
2020-07-17,Orange,3228519,705,437,10,14
2020-07-18,Orange,3228519,463,641,13,8
2020-07-19,Orange,3228519,319,338,15,12
2020-07-20,Orange,3228519,565,396,11,2
2020-07-21,Orange,3228519,606,1019,15,8
2020-07-22,Orange,3228519,497,691,13,7
2020-07-23,Orange,3228519,499,816,11,22
2020-07-24,Orange,3228519,496,667,17,13
2020-07-25,Orange,3228519,287,448,11,4
2020-07-26,Orange,3228519,220,374,11,3
2020-07-27,Orange,3228519,526,297,15,2
2020-07-28,Orange,3228519,440,183,13,16
2020-07-29,Orange,3228519,459,507,5,7
2020-07-30,Orange,3228519,433,766,15,18
2020-07-31,Orange,3228519,414,91,20,13
2020-08-01,Orange,3228519,301,507,16,28
2020-08-02,Orange,3228519,227,563,12,3
2020-08-03,Orange,3228519,381,439,20,0
2020-08-04,Orange,3228519,395,139,13,8
2020-08-05,Orange,3228519,373,63,14,4
2020-08-06,Orange,3228519,309,492,18,31
2020-08-07,Orange,3228519,293,60,13,7
2020-08-08,Orange,3228519,211,229,11,17
2020-08-09,Orange,3228519,125,556,18,4
2020-08-10,Orange,3228519,297,1201,13,-1
2020-08-11,Orange,3228519,268,760,14,21
2020-08-12,Orange,3228519,219,371,11,12
2020-08-13,Orange,3228519,251,443,16,19
2020-08-14,Orange,3228519,239,380,16,25
2020-08-15,Orange,3228519,149,412,13,3
2020-08-16,Orange,3228519,112,492,11,2
2020-08-17,Orange,3228519,250,318,16,1
2020-08-18,Orange,3228519,210,38,11,5
2020-08-19,Orange,3228519,226,279,11,20
2020-08-20,Orange,3228519,204,361,8,20
2020-08-21,Orange,3228519,225,326,9,26
2020-08-22,Orange,3228519,141,506,10,10
2020-08-23,Orange,3228519,142,136,1,2
2020-08-24,Orange,3228519,235,269,12,0
2020-08-25,Orange,3228519,191,201,13,15
2020-08-26,Orange,3228519,194,420,9,3
2020-08-27,Orange,3228519,185,292,12,30
2020-08-28,Orange,3228519,157,247,9,7
2020-08-29,Orange,3228519,102,311,4,18
2020-08-30,Orange,3228519,106,276,6,5
2020-08-31,Orange,3228519,194,109,10,0
2020-09-01,Orange,3228519,197,279,10,11
2020-09-02,Orange,3228519,165,200,3,18
2020-09-03,Orange,3228519,182,355,6,15
2020-09-04,Orange,3228519,188,262,7,22
2020-09-05,Orange,3228519,124,238,9,8
2020-09-06,Orange,3228519,103,205,9,3
2020-09-07,Orange,3228519,113,201,2,0
2020-09-08,Orange,3228519,171,82,5,2
2020-09-09,Orange,3228519,141,180,2,10
2020-09-10,Orange,3228519,178,223,2,3
2020-09-11,Orange,3228519,163,138,5,11
2020-09-12,Orange,3228519,127,140,10,10
2020-09-13,Orange,3228519,113,166,7,-3
2020-09-14,Orange,3228519,213,88,6,4
2020-09-15,Orange,3228519,160,145,10,9
2020-09-16,Orange,3228519,182,120,8,8
2020-09-17,Orange,3228519,200,123,9,2
2020-09-18,Orange,3228519,179,196,5,9
2020-09-19,Orange,3228519,147,266,10,-2
2020-09-20,Orange,3228519,129,234,9,5
2020-09-21,Orange,3228519,238,130,6,0
2020-09-22,Orange,3228519,219,165,7,22
2020-09-23,Orange,3228519,250,130,2,23
2020-09-24,Orange,3228519,228,91,4,9
2020-09-25,Orange,3228519,208,282,11,20
2020-09-26,Orange,3228519,127,172,5,10
2020-09-27,Orange,3228519,141,255,9,1
2020-09-28,Orange,3228519,273,175,5,1
2020-09-29,Orange,3228519,206,122,5,35
2020-09-30,Orange,3228519,186,161,5,20
2020-10-01,Orange,3228519,191,172,13,6
2020-10-02,Orange,3228519,165,211,6,5
2020-10-03,Orange,3228519,129,274,6,6
2020-10-04,Orange,3228519,117,393,8,2
2020-10-05,Orange,3228519,236,137,8,1
2020-10-06,Orange,3228519,214,100,3,2
2020-10-07,Orange,3228519,215,129,4,4
2020-10-08,Orange,3228519,219,191,6,16
2020-10-09,Orange,3228519,192,223,6,12
2020-10-10,Orange,3228519,167,219,2,19
2020-10-11,Orange,3228519,121,237,4,2
2020-10-12,Orange,3228519,231,171,5,0
2020-10-13,Orange,3228519,230,142,0,0
2020-10-14,Orange,3228519,211,241,5,22
2020-10-15,Orange,3228519,210,196,3,31
2020-10-16,Orange,3228519,214,139,1,9
2020-10-17,Orange,3228519,176,106,2,8
2020-10-18,Orange,3228519,140,197,1,0
2020-10-19,Orange,3228519,298,258,3,0
2020-10-20,Orange,3228519,286,262,3,1
2020-10-21,Orange,3228519,260,275,4,12
2020-10-22,Orange,3228519,211,229,6,13
2020-10-23,Orange,3228519,214,177,3,8
2020-10-24,Orange,3228519,171,333,8,11
2020-10-25,Orange,3228519,152,257,4,2
2020-10-26,Orange,3228519,289,192,0,-1
2020-10-27,Orange,3228519,204,173,3,6
2020-10-28,Orange,3228519,270,251,2,11
2020-10-29,Orange,3228519,262,245,3,5
2020-10-30,Orange,3228519,268,288,3,5
2020-10-31,Orange,3228519,242,154,4,4
2020-11-01,Orange,3228519,259,245,3,2
2020-11-02,Orange,3228519,402,263,3,-1
2020-11-03,Orange,3228519,400,287,1,3
2020-11-04,Orange,3228519,424,180,4,6
2020-11-05,Orange,3228519,432,277,2,1
2020-11-06,Orange,3228519,443,309,3,10
2020-11-07,Orange,3228519,300,989,0,11
2020-11-08,Orange,3228519,286,-4,3,-4
2020-11-09,Orange,3228519,582,301,5,0
2020-11-10,Orange,3228519,641,262,6,3
2020-11-11,Orange,3228519,551,332,5,2
2020-11-12,Orange,3228519,637,303,4,8
2020-11-13,Orange,3228519,742,572,2,0
2020-11-14,Orange,3228519,600,536,6,3
2020-11-15,Orange,3228519,612,668,12,2
2020-11-16,Orange,3228519,1027,388,5,0
2020-11-17,Orange,3228519,1097,361,9,0
2020-11-18,Orange,3228519,1150,624,7,2
2020-11-19,Orange,3228519,1092,617,8,9
2020-11-20,Orange,3228519,1273,1214,5,2
2020-11-21,Orange,3228519,827,809,4,11
2020-11-22,Orange,3228519,803,892,4,3
2020-11-23,Orange,3228519,1419,1161,3,0
2020-11-24,Orange,3228519,1390,901,5,1
2020-11-25,Orange,3228519,1434,1039,9,4
2020-11-26,Orange,3228519,742,1250,10,12
2020-11-27,Orange,3228519,1351,887,5,5
2020-11-28,Orange,3228519,1280,1731,12,0
2020-11-29,Orange,3228519,1092,1175,15,-1
2020-11-30,Orange,3228519,2019,654,14,1
2020-12-01,Orange,3228519,2091,757,8,-1
2020-12-02,Orange,3228519,2081,1578,6,2
2020-12-03,Orange,3228519,2176,1141,15,22
2020-12-04,Orange,3228519,2486,1551,9,6
2020-12-05,Orange,3228519,1883,1997,11,15
2020-12-06,Orange,3228519,1426,2002,10,15
2020-12-07,Orange,3228519,3033,2056,22,1
2020-12-08,Orange,3228519,3241,1613,16,1
2020-12-09,Orange,3228519,3198,2357,16,0
2020-12-10,Orange,3228519,3097,1534,20,22
2020-12-11,Orange,3228519,3081,3060,22,5
2020-12-12,Orange,3228519,2299,2111,15,18
2020-12-13,Orange,3228519,1849,4300,31,14
2020-12-14,Orange,3228519,3886,3834,30,0
2020-12-15,Orange,3228519,3867,4291,24,1
2020-12-16,Orange,3228519,3655,2367,32,23
2020-12-17,Orange,3228519,3450,3107,36,13
2020-12-18,Orange,3228519,3358,3314,32,0
2020-12-19,Orange,3228519,2409,3893,31,8
2020-12-20,Orange,3228519,1873,3206,29,30
2020-12-21,Orange,3228519,3477,1664,41,9
2020-12-22,Orange,3228519,3406,4406,48,2
2020-12-23,Orange,3228519,3376,3200,38,-3
2020-12-24,Orange,3228519,2430,3155,50,4
2020-12-25,Orange,3228519,1432,3337,57,39
2020-12-26,Orange,3228519,2640,2762,48,24
2020-12-27,Orange,3228519,2139,1972,41,1
2020-12-28,Orange,3228519,4399,2813,52,0
2020-12-29,Orange,3228519,4155,2322,55,0
2020-12-30,Orange,3228519,3869,-460,62,24
2020-12-31,Orange,3228519,2662,7635,63,3
2021-01-01,Orange,3228519,1797,3854,53,27
2021-01-02,Orange,3228519,2739,3017,65,25
2021-01-03,Orange,3228519,2139,1424,69,1
2021-01-04,Orange,3228519,4156,2577,60,-1
2021-01-05,Orange,3228519,3933,2411,69,0
2021-01-06,Orange,3228519,3716,2817,63,17
2021-01-07,Orange,3228519,3537,4236,60,39
2021-01-08,Orange,3228519,2885,4686,46,17
2021-01-09,Orange,3228519,1986,4396,46,43
2021-01-10,Orange,3228519,1491,2762,59,70
2021-01-11,Orange,3228519,2757,2574,56,9
2021-01-12,Orange,3228519,2562,1920,54,29
2021-01-13,Orange,3228519,2363,2898,50,30
2021-01-14,Orange,3228519,2081,3284,46,-10
2021-01-15,Orange,3228519,1931,2687,57,92
2021-01-16,Orange,3228519,1366,2982,53,58
2021-01-17,Orange,3228519,1036,2278,55,47
2021-01-18,Orange,3228519,2013,1477,50,46
2021-01-19,Orange,3228519,1928,1378,55,63
2021-01-20,Orange,3228519,1751,1649,54,32
2021-01-21,Orange,3228519,1540,1974,58,40
2021-01-22,Orange,3228519,1380,1517,47,2
2021-01-23,Orange,3228519,948,1338,37,76
2021-01-24,Orange,3228519,766,2131,39,14
2021-01-25,Orange,3228519,1429,1252,27,64
2021-01-26,Orange,3228519,1200,882,44,64
2021-01-27,Orange,3228519,1128,1123,41,72
2021-01-28,Orange,3228519,1118,1526,34,28
2021-01-29,Orange,3228519,983,1281,44,107
2021-01-30,Orange,3228519,690,1441,41,46
2021-01-31,Orange,3228519,542,989,29,40
2021-02-01,Orange,3228519,1005,808,40,47
2021-02-02,Orange,3228519,908,628,41,52
2021-02-03,Orange,3228519,801,955,32,37
2021-02-04,Orange,3228519,744,939,33,49
2021-02-05,Orange,3228519,643,658,29,22
2021-02-06,Orange,3228519,422,1056,29,33
2021-02-07,Orange,3228519,360,764,23,43
2021-02-08,Orange,3228519,598,560,23,25
2021-02-09,Orange,3228519,465,454,26,45
2021-02-10,Orange,3228519,417,805,29,33
2021-02-11,Orange,3228519,419,616,23,37
2021-02-12,Orange,3228519,366,485,27,29
2021-02-13,Orange,3228519,235,470,26,15
2021-02-14,Orange,3228519,201,314,21,44
2021-02-15,Orange,3228519,310,317,21,22
2021-02-16,Orange,3228519,323,206,13,26
2021-02-17,Orange,3228519,324,334,15,14
2021-02-18,Orange,3228519,266,382,21,47
2021-02-19,Orange,3228519,218,299,17,42
2021-02-20,Orange,3228519,180,364,14,40
2021-02-21,Orange,3228519,166,224,17,46
2021-02-22,Orange,3228519,308,133,11,42
2021-02-23,Orange,3228519,235,448,10,0
2021-02-24,Orange,3228519,196,177,19,-8
2021-02-25,Orange,3228519,218,257,11,47
2021-02-26,Orange,3228519,174,278,12,36
2021-02-27,Orange,3228519,139,264,18,42
2021-02-28,Orange,3228519,126,164,12,10
2021-03-01,Orange,3228519,200,146,14,6
2021-03-02,Orange,3228519,194,152,16,61
2021-03-03,Orange,3228519,146,116,12,35
2021-03-04,Orange,3228519,144,234,14,24
2021-03-05,Orange,3228519,153,135,12,12
2021-03-06,Orange,3228519,115,145,12,57
2021-03-07,Orange,3228519,90,137,5,53
2021-03-08,Orange,3228519,190,129,7,25
2021-03-09,Orange,3228519,171,89,10,67
2021-03-10,Orange,3228519,143,86,7,32
2021-03-11,Orange,3228519,145,142,10,31
2021-03-12,Orange,3228519,138,171,3,28
2021-03-13,Orange,3228519,92,126,5,22
2021-03-14,Orange,3228519,80,142,7,37
2021-03-15,Orange,3228519,135,41,8,21
2021-03-16,Orange,3228519,112,146,2,-2
2021-03-17,Orange,3228519,126,100,5,23
2021-03-18,Orange,3228519,120,107,5,12
2021-03-19,Orange,3228519,103,96,1,-13
2021-03-20,Orange,3228519,99,202,4,21
2021-03-21,Orange,3228519,81,94,3,76
2021-03-22,Orange,3228519,132,75,5,1
2021-03-23,Orange,3228519,150,144,4,27
2021-03-24,Orange,3228519,125,114,5,12
2021-03-25,Orange,3228519,117,96,5,17
2021-03-26,Orange,3228519,111,124,3,16
2021-03-27,Orange,3228519,63,165,2,27
2021-03-28,Orange,3228519,93,78,1,15
2021-03-29,Orange,3228519,148,57,3,0
2021-03-30,Orange,3228519,113,117,3,14
2021-03-31,Orange,3228519,128,106,5,4
2021-04-01,Orange,3228519,110,99,2,11
2021-04-02,Orange,3228519,121,274,1,6
2021-04-03,Orange,3228519,97,91,0,7
2021-04-04,Orange,3228519,79,135,0,4
2021-04-05,Orange,3228519,137,60,4,0
2021-04-06,Orange,3228519,113,127,1,12
2021-04-07,Orange,3228519,108,74,2,7
2021-04-08,Orange,3228519,123,151,2,19
2021-04-09,Orange,3228519,107,323,2,16
2021-04-10,Orange,3228519,73,287,3,5
2021-04-11,Orange,3228519,93,94,2,8
2021-04-12,Orange,3228519,129,117,1,0
2021-04-13,Orange,3228519,86,141,2,10
2021-04-14,Orange,3228519,96,77,2,13
2021-04-15,Orange,3228519,106,111,2,8
2021-04-16,Orange,3228519,95,91,2,16
2021-04-17,Orange,3228519,63,103,1,5
2021-04-18,Orange,3228519,69,67,3,5
2021-04-19,Orange,3228519,113,73,2,0
2021-04-20,Orange,3228519,117,121,2,4
2021-04-21,Orange,3228519,90,109,1,2
2021-04-22,Orange,3228519,74,64,2,9
2021-04-23,Orange,3228519,71,92,0,6
2021-04-24,Orange,3228519,44,42,1,6
2021-04-25,Orange,3228519,44,90,0,9
2021-04-26,Orange,3228519,77,61,0,0
2021-04-27,Orange,3228519,84,75,1,6
2021-04-28,Orange,3228519,67,80,0,6
2021-04-29,Orange,3228519,77,76,1,3
2021-04-30,Orange,3228519,65,60,0,22
2021-05-01,Orange,3228519,53,86,0,8
2021-05-02,Orange,3228519,39,56,0,4
2021-05-03,Orange,3228519,72,82,1,0
2021-05-04,Orange,3228519,57,70,0,9
2021-05-05,Orange,3228519,66,60,1,1
2021-05-06,Orange,3228519,54,49,1,13
2021-05-07,Orange,3228519,64,52,0,9
2021-05-08,Orange,3228519,36,74,0,6
2021-05-09,Orange,3228519,37,39,3,2
2021-05-10,Orange,3228519,53,33,1,0
2021-05-11,Orange,3228519,50,61,2,9
2021-05-12,Orange,3228519,61,42,1,7
2021-05-13,Orange,3228519,51,191,1,2
2021-05-14,Orange,3228519,41,77,0,2
2021-05-15,Orange,3228519,33,64,0,2
2021-05-16,Orange,3228519,27,43,3,1
2021-05-17,Orange,3228519,32,31,0,0
2021-05-18,Orange,3228519,45,48,0,0
2021-05-19,Orange,3228519,41,46,0,4
2021-05-20,Orange,3228519,38,40,1,3
2021-05-21,Orange,3228519,41,44,0,4
2021-05-22,Orange,3228519,19,67,0,6
2021-05-23,Orange,3228519,21,39,0,2
2021-05-24,Orange,3228519,38,10,1,6
2021-05-25,Orange,3228519,34,34,0,1
2021-05-26,Orange,3228519,31,47,2,1
2021-05-27,Orange,3228519,35,70,0,1
2021-05-28,Orange,3228519,36,56,2,-12
2021-05-29,Orange,3228519,18,43,1,2
2021-05-30,Orange,3228519,21,22,0,2
2021-05-31,Orange,3228519,22,13,1,0
2021-06-01,Orange,3228519,28,31,0,0
2021-06-02,Orange,3228519,36,34,0,4
2021-06-03,Orange,3228519,45,39,0,1
2021-06-04,Orange,3228519,28,54,1,3
2021-06-05,Orange,3228519,36,22,0,10
2021-06-06,Orange,3228519,23,30,1,4
2021-06-07,Orange,3228519,35,26,1,0
2021-06-08,Orange,3228519,36,44,0,5
2021-06-09,Orange,3228519,41,41,0,2
2021-06-10,Orange,3228519,39,57,0,17
2021-06-11,Orange,3228519,27,25,0,4
2021-06-12,Orange,3228519,23,29,0,2
2021-06-13,Orange,3228519,26,39,0,0
2021-06-14,Orange,3228519,52,26,0,0
2021-06-15,Orange,3228519,33,58,2,2
2021-06-16,Orange,3228519,36,61,0,4
2021-06-17,Orange,3228519,43,52,0,0
2021-06-18,Orange,3228519,38,34,0,-1
2021-06-19,Orange,3228519,27,55,1,4
2021-06-20,Orange,3228519,18,48,0,1
2021-06-21,Orange,3228519,46,23,0,0
2021-06-22,Orange,3228519,44,52,0,1
2021-06-23,Orange,3228519,59,27,0,2
2021-06-24,Orange,3228519,61,41,0,1
2021-06-25,Orange,3228519,63,54,0,2
2021-06-26,Orange,3228519,51,66,0,4
2021-06-27,Orange,3228519,39,70,0,0
2021-06-28,Orange,3228519,82,45,0,0
2021-06-29,Orange,3228519,36,-69,0,1
2021-06-30,Orange,3228519,6,78,0,1
2021-07-01,Orange,3228519,0,59,0,1
2020-02-01,Out of state,NA,NA,NA,NA,NA
2020-02-02,Out of state,NA,NA,NA,NA,NA
2020-02-03,Out of state,NA,NA,NA,NA,NA
2020-02-04,Out of state,NA,NA,NA,NA,NA
2020-02-05,Out of state,NA,NA,NA,NA,NA
2020-02-06,Out of state,NA,NA,NA,NA,NA
2020-02-07,Out of state,NA,NA,NA,NA,NA
2020-02-08,Out of state,NA,NA,NA,NA,NA
2020-02-09,Out of state,NA,NA,NA,NA,NA
2020-02-10,Out of state,NA,NA,NA,NA,NA
2020-02-11,Out of state,NA,NA,NA,NA,NA
2020-02-12,Out of state,NA,NA,NA,NA,NA
2020-02-13,Out of state,NA,NA,NA,NA,NA
2020-02-14,Out of state,NA,NA,NA,NA,NA
2020-02-15,Out of state,NA,NA,NA,NA,NA
2020-02-16,Out of state,NA,NA,NA,NA,NA
2020-02-17,Out of state,NA,NA,NA,NA,NA
2020-02-18,Out of state,NA,NA,NA,NA,NA
2020-02-19,Out of state,NA,NA,NA,NA,NA
2020-02-20,Out of state,NA,NA,NA,NA,NA
2020-02-21,Out of state,NA,NA,NA,NA,NA
2020-02-22,Out of state,NA,NA,NA,NA,NA
2020-02-23,Out of state,NA,NA,NA,NA,NA
2020-02-24,Out of state,NA,NA,NA,NA,NA
2020-02-25,Out of state,NA,NA,NA,NA,NA
2020-02-26,Out of state,NA,NA,NA,NA,NA
2020-02-27,Out of state,NA,NA,NA,NA,NA
2020-02-28,Out of state,NA,NA,NA,NA,NA
2020-02-29,Out of state,NA,NA,NA,NA,NA
2020-03-01,Out of state,NA,NA,NA,NA,NA
2020-03-02,Out of state,NA,NA,NA,NA,NA
