date,county,count_new,count_total,death_new,death_total
2020-05-09,Calaveras,0,13,0,0
2020-05-10,Calaveras,0,13,0,0
2020-05-11,Calaveras,0,13,0,0
2020-05-12,Calaveras,0,13,0,0
2020-05-13,Calaveras,0,13,0,0
2020-05-14,Calaveras,0,13,0,0
2020-05-15,Calaveras,0,13,0,0
2020-05-16,Calaveras,0,13,0,0
2020-05-17,Calaveras,0,13,0,0
2020-05-18,Calaveras,0,13,0,0
2020-05-19,Calaveras,0,13,0,0
2020-05-20,Calaveras,0,13,0,0
2020-05-21,Calaveras,0,13,0,0
2020-05-22,Calaveras,0,13,0,0
2020-05-23,Calaveras,0,13,0,0
2020-05-24,Calaveras,0,13,0,0
2020-05-25,Calaveras,0,13,0,0
2020-05-26,Calaveras,0,13,0,0
2020-05-27,Calaveras,2,15,0,0
2020-05-28,Calaveras,0,15,0,0
2020-05-29,Calaveras,0,15,0,0
2020-05-30,Calaveras,0,15,0,0
2020-05-31,Calaveras,0,15,0,0
2020-06-01,Calaveras,0,15,0,0
2020-06-02,Calaveras,0,15,0,0
2020-06-03,Calaveras,0,15,0,0
2020-06-04,Calaveras,0,15,0,0
2020-06-05,Calaveras,1,16,0,0
2020-06-06,Calaveras,0,16,0,0
2020-06-07,Calaveras,0,16,0,0
2020-06-08,Calaveras,0,16,0,0
2020-06-09,Calaveras,0,16,0,0
2020-06-10,Calaveras,0,16,0,0
2020-06-11,Calaveras,0,16,0,0
2020-06-12,Calaveras,2,18,0,0
2020-06-13,Calaveras,0,18,0,0
2020-06-14,Calaveras,0,18,0,0
2020-06-15,Calaveras,0,18,0,0
2020-06-16,Calaveras,1,19,0,0
2020-06-17,Calaveras,1,20,0,0
2020-06-18,Calaveras,0,20,0,0
2020-06-19,Calaveras,0,20,0,0
2020-06-20,Calaveras,0,20,0,0
2020-06-21,Calaveras,0,20,0,0
2020-06-22,Calaveras,0,20,0,0
2020-06-23,Calaveras,6,26,0,0
2020-06-24,Calaveras,0,26,0,0
2020-06-25,Calaveras,0,26,0,0
2020-06-26,Calaveras,4,30,0,0
2020-06-27,Calaveras,0,30,0,0
2020-06-28,Calaveras,1,31,0,0
2020-06-29,Calaveras,1,32,0,0
2020-06-30,Calaveras,3,35,0,0
2020-07-01,Calaveras,2,37,0,0
2020-07-02,Calaveras,5,42,0,0
2020-07-03,Calaveras,2,44,0,0
2020-07-04,Calaveras,1,45,0,0
2020-07-05,Calaveras,0,45,0,0
2020-07-06,Calaveras,0,45,0,0
2020-07-07,Calaveras,13,58,0,0
2020-07-08,Calaveras,0,58,0,0
2020-07-09,Calaveras,1,59,0,0
2020-07-10,Calaveras,2,61,0,0
2020-07-11,Calaveras,1,62,0,0
2020-07-12,Calaveras,0,62,0,0
2020-07-13,Calaveras,1,63,0,0
2020-07-14,Calaveras,11,74,0,0
2020-07-15,Calaveras,1,75,0,0
2020-07-16,Calaveras,7,82,0,0
2020-07-17,Calaveras,4,86,0,0
2020-07-18,Calaveras,3,89,0,0
2020-07-19,Calaveras,0,89,0,0
2020-07-20,Calaveras,1,90,0,0
2020-07-21,Calaveras,6,96,1,1
2020-07-22,Calaveras,2,98,0,1
2020-07-23,Calaveras,4,102,0,1
2020-07-24,Calaveras,0,102,0,1
2020-07-25,Calaveras,1,103,0,1
2020-07-26,Calaveras,0,103,0,1
2020-07-27,Calaveras,0,103,0,1
2020-07-28,Calaveras,2,105,0,1
2020-07-29,Calaveras,2,107,0,1
2020-07-30,Calaveras,4,111,0,1
2020-07-31,Calaveras,1,112,0,1
2020-08-01,Calaveras,4,116,0,1
2020-08-02,Calaveras,0,116,0,1
2020-08-03,Calaveras,1,117,0,1
2020-08-04,Calaveras,-1,116,0,1
2020-08-05,Calaveras,0,116,0,1
2020-08-06,Calaveras,1,117,0,1
2020-08-07,Calaveras,2,119,0,1
2020-08-08,Calaveras,3,122,0,1
2020-08-09,Calaveras,0,122,0,1
2020-08-10,Calaveras,-1,121,0,1
2020-08-11,Calaveras,40,161,0,1
2020-08-12,Calaveras,-4,157,0,1
2020-08-13,Calaveras,5,162,0,1
2020-08-14,Calaveras,3,165,0,1
2020-08-15,Calaveras,2,167,0,1
2020-08-16,Calaveras,0,167,0,1
2020-08-17,Calaveras,0,167,0,1
2020-08-18,Calaveras,7,174,0,1
2020-08-19,Calaveras,3,177,0,1
2020-08-20,Calaveras,2,179,0,1
2020-08-21,Calaveras,3,182,1,2
2020-08-22,Calaveras,5,187,0,2
2020-08-23,Calaveras,0,187,0,2
2020-08-24,Calaveras,0,187,0,2
2020-08-25,Calaveras,9,196,0,2
2020-08-26,Calaveras,5,201,0,2
2020-08-27,Calaveras,3,204,0,2
2020-08-28,Calaveras,3,207,0,2
2020-08-29,Calaveras,4,211,0,2
2020-08-30,Calaveras,0,211,0,2
2020-08-31,Calaveras,1,212,0,2
2020-09-01,Calaveras,16,228,0,2
2020-09-02,Calaveras,7,235,0,2
2020-09-03,Calaveras,3,238,0,2
2020-09-04,Calaveras,-1,237,0,2
2020-09-05,Calaveras,0,237,0,2
2020-09-06,Calaveras,-2,235,0,2
2020-09-07,Calaveras,-1,234,0,2
2020-09-08,Calaveras,-1,233,0,2
2020-09-09,Calaveras,9,242,0,2
2020-09-10,Calaveras,2,244,0,2
2020-09-11,Calaveras,-2,242,8,10
2020-09-12,Calaveras,4,246,0,10
2020-09-13,Calaveras,0,246,0,10
2020-09-14,Calaveras,-2,244,0,10
2020-09-15,Calaveras,4,248,3,13
2020-09-16,Calaveras,6,254,0,13
2020-09-17,Calaveras,0,254,0,13
2020-09-18,Calaveras,1,255,1,14
2020-09-19,Calaveras,1,256,0,14
2020-09-20,Calaveras,0,256,0,14
2020-09-21,Calaveras,0,256,0,14
2020-09-22,Calaveras,2,258,0,14
2020-09-23,Calaveras,0,258,0,14
2020-09-24,Calaveras,0,258,0,14
2020-09-25,Calaveras,-1,257,0,14
2020-09-26,Calaveras,0,257,0,14
2020-09-27,Calaveras,0,257,0,14
2020-09-28,Calaveras,0,257,0,14
2020-09-29,Calaveras,4,261,0,14
2020-09-30,Calaveras,-3,258,0,14
2020-10-01,Calaveras,-1,257,0,14
2020-10-02,Calaveras,2,259,0,14
2020-10-03,Calaveras,0,259,0,14
2020-10-04,Calaveras,0,259,0,14
2020-10-05,Calaveras,0,259,0,14
2020-10-06,Calaveras,2,261,0,14
2020-10-07,Calaveras,1,262,0,14
2020-10-08,Calaveras,0,262,0,14
2020-10-09,Calaveras,0,262,2,16
2020-10-10,Calaveras,0,262,0,16
2020-10-11,Calaveras,0,262,0,16
2020-10-12,Calaveras,0,262,0,16
2020-10-13,Calaveras,0,262,0,16
2020-10-14,Calaveras,4,266,0,16
2020-10-15,Calaveras,1,267,0,16
2020-10-16,Calaveras,0,267,1,17
2020-10-17,Calaveras,0,267,0,17
2020-10-18,Calaveras,0,267,0,17
2020-10-19,Calaveras,1,268,0,17
2020-10-20,Calaveras,5,273,0,17
2020-10-21,Calaveras,-1,272,0,17
2020-10-22,Calaveras,1,273,0,17
2020-10-23,Calaveras,0,273,1,18
2020-10-24,Calaveras,1,274,0,18
2020-10-25,Calaveras,0,274,0,18
2020-10-26,Calaveras,0,274,0,18
2020-10-27,Calaveras,3,277,0,18
2020-10-28,Calaveras,1,278,3,21
2020-10-29,Calaveras,0,278,0,21
2020-10-30,Calaveras,1,279,0,21
2020-10-31,Calaveras,1,280,0,21
2020-11-01,Calaveras,2,282,0,21
2020-11-02,Calaveras,0,282,0,21
2020-11-03,Calaveras,5,287,0,21
2020-11-04,Calaveras,3,290,0,21
2020-11-05,Calaveras,43,333,0,21
2020-11-06,Calaveras,26,359,0,21
2020-11-07,Calaveras,1,360,0,21
2020-11-08,Calaveras,0,360,0,21
2020-11-09,Calaveras,0,360,0,21
2020-11-10,Calaveras,7,367,0,21
2020-11-11,Calaveras,6,373,0,21
2020-11-12,Calaveras,0,373,0,21
2020-11-13,Calaveras,5,378,0,21
2020-11-14,Calaveras,8,386,0,21
2020-11-15,Calaveras,0,386,0,21
2020-11-16,Calaveras,16,402,0,21
2020-11-17,Calaveras,3,405,0,21
2020-11-18,Calaveras,4,409,0,21
2020-11-19,Calaveras,8,417,0,21
2020-11-20,Calaveras,7,424,0,21
2020-11-21,Calaveras,10,434,0,21
2020-11-22,Calaveras,0,434,0,21
2020-11-23,Calaveras,0,434,0,21
2020-11-24,Calaveras,32,466,0,21
2020-11-25,Calaveras,9,475,1,22
2020-11-26,Calaveras,3,478,0,22
2020-11-27,Calaveras,0,478,0,22
2020-11-28,Calaveras,0,478,0,22
2020-11-29,Calaveras,0,478,0,22
2020-11-30,Calaveras,0,478,0,22
2020-12-01,Calaveras,66,544,0,22
2020-12-02,Calaveras,9,553,0,22
2020-12-03,Calaveras,19,572,0,22
2020-12-04,Calaveras,13,585,0,22
2020-12-05,Calaveras,21,606,0,22
2020-12-06,Calaveras,0,606,0,22
2020-12-07,Calaveras,0,606,0,22
2020-12-08,Calaveras,51,657,0,22
2020-12-09,Calaveras,13,670,0,22
2020-12-10,Calaveras,14,684,0,22
2020-12-11,Calaveras,13,697,0,22
2020-12-12,Calaveras,11,708,0,22
2020-12-13,Calaveras,2,710,0,22
2020-12-14,Calaveras,8,718,0,22
2020-12-15,Calaveras,81,799,0,22
2020-12-16,Calaveras,22,821,0,22
2020-12-17,Calaveras,27,848,0,22
2020-12-18,Calaveras,22,870,0,22
2020-12-19,Calaveras,30,900,0,22
2020-12-20,Calaveras,26,926,0,22
2020-12-21,Calaveras,37,963,0,22
2020-12-22,Calaveras,25,988,0,22
2020-03-30,Alpine,1,1,0,0
2020-03-31,Alpine,0,1,0,0
2020-04-01,Alpine,0,1,0,0
2020-04-02,Alpine,0,1,0,0
2020-04-03,Alpine,0,1,0,0
2020-04-04,Alpine,0,1,0,0
2020-04-05,Alpine,0,1,0,0
2020-04-06,Alpine,0,1,0,0
2020-04-07,Alpine,0,1,0,0
2020-04-08,Alpine,0,1,0,0
2020-04-09,Alpine,0,1,0,0
2020-04-10,Alpine,0,1,0,0
2020-04-11,Alpine,0,1,0,0
2020-04-12,Alpine,0,1,0,0
2020-04-13,Alpine,0,1,0,0
2020-04-14,Alpine,0,1,0,0
2020-04-15,Alpine,0,1,0,0
2020-04-16,Alpine,0,1,0,0
2020-04-17,Alpine,0,1,0,0
2020-04-18,Alpine,0,1,0,0
2020-04-19,Alpine,0,1,0,0
2020-04-20,Alpine,0,1,0,0
2020-04-21,Alpine,0,1,0,0
2020-04-22,Alpine,0,1,0,0
2020-04-23,Alpine,0,1,0,0
2020-04-24,Alpine,0,1,0,0
2020-04-25,Alpine,0,1,0,0
2020-04-26,Alpine,0,1,0,0
2020-04-27,Alpine,0,1,0,0
2020-04-28,Alpine,0,1,0,0
2020-04-29,Alpine,0,1,0,0
2020-04-30,Alpine,0,1,0,0
2020-05-01,Alpine,0,1,0,0
2020-05-02,Alpine,0,1,0,0
2020-05-03,Alpine,0,1,0,0
2020-05-04,Alpine,0,1,0,0
2020-05-05,Alpine,0,1,0,0
2020-05-06,Alpine,0,1,0,0
2020-05-07,Alpine,0,1,0,0
2020-05-08,Alpine,0,1,0,0
2020-05-09,Alpine,0,1,0,0
2020-05-10,Alpine,0,1,0,0
2020-05-11,Alpine,0,1,0,0
2020-05-12,Alpine,0,1,0,0
2020-05-13,Alpine,0,1,0,0
2020-05-14,Alpine,0,1,0,0
2020-05-15,Alpine,0,1,0,0
2020-05-16,Alpine,0,1,0,0
2020-05-17,Alpine,0,1,0,0
2020-05-18,Alpine,0,1,0,0
2020-05-19,Alpine,0,1,0,0
2020-05-20,Alpine,0,1,0,0
2020-05-21,Alpine,0,1,0,0
2020-05-22,Alpine,0,1,0,0
2020-05-23,Alpine,0,1,0,0
2020-05-24,Alpine,0,1,0,0
2020-05-25,Alpine,0,1,0,0
2020-05-26,Alpine,0,1,0,0
2020-05-27,Alpine,0,1,0,0
2020-05-28,Alpine,0,1,0,0
2020-05-29,Alpine,0,1,0,0
2020-05-30,Alpine,0,1,0,0
2020-05-31,Alpine,0,1,0,0
2020-06-01,Alpine,0,1,0,0
2020-06-02,Alpine,0,1,0,0
2020-06-03,Alpine,0,1,0,0
2020-06-04,Alpine,0,1,0,0
2020-06-05,Alpine,0,1,0,0
2020-06-06,Alpine,0,1,0,0
2020-06-07,Alpine,0,1,0,0
2020-06-08,Alpine,0,1,0,0
2020-06-09,Alpine,0,1,0,0
2020-06-10,Alpine,0,1,0,0
2020-06-11,Alpine,0,1,0,0
2020-06-12,Alpine,0,1,0,0
2020-06-13,Alpine,0,1,0,0
2020-06-14,Alpine,0,1,0,0
2020-06-15,Alpine,0,1,0,0
2020-06-16,Alpine,0,1,0,0
2020-06-17,Alpine,0,1,0,0
2020-06-18,Alpine,0,1,0,0
2020-06-19,Alpine,0,1,0,0
2020-06-20,Alpine,0,1,0,0
2020-06-21,Alpine,0,1,0,0
2020-06-22,Alpine,0,1,0,0
2020-06-23,Alpine,0,1,0,0
2020-06-24,Alpine,0,1,0,0
2020-06-25,Alpine,0,1,0,0
2020-06-26,Alpine,0,1,0,0
2020-06-27,Alpine,0,1,0,0
2020-06-28,Alpine,0,1,0,0
2020-06-29,Alpine,0,1,0,0
2020-06-30,Alpine,0,1,0,0
2020-07-01,Alpine,0,1,0,0
2020-07-02,Alpine,0,1,0,0
2020-07-03,Alpine,0,1,0,0
2020-07-04,Alpine,0,1,0,0
2020-07-05,Alpine,0,1,0,0
2020-07-06,Alpine,0,1,0,0
2020-07-07,Alpine,0,1,0,0
2020-07-08,Alpine,0,1,0,0
2020-07-09,Alpine,0,1,0,0
2020-07-10,Alpine,0,1,0,0
2020-07-11,Alpine,0,1,0,0
2020-07-12,Alpine,0,1,0,0
2020-07-13,Alpine,0,1,0,0
2020-07-14,Alpine,0,1,0,0
2020-07-15,Alpine,0,1,0,0
2020-07-16,Alpine,0,1,0,0
2020-07-17,Alpine,0,1,0,0
2020-07-18,Alpine,1,2,0,0
2020-07-19,Alpine,0,2,0,0
2020-07-20,Alpine,0,2,0,0
2020-07-21,Alpine,0,2,0,0
2020-07-22,Alpine,0,2,0,0
2020-07-23,Alpine,0,2,0,0
2020-07-24,Alpine,0,2,0,0
2020-07-25,Alpine,0,2,0,0
2020-07-26,Alpine,0,2,0,0
2020-07-27,Alpine,0,2,0,0
2020-07-28,Alpine,0,2,0,0
2020-07-29,Alpine,0,2,0,0
2020-07-30,Alpine,0,2,0,0
2020-07-31,Alpine,0,2,0,0
2020-08-01,Alpine,0,2,0,0
2020-08-02,Alpine,0,2,0,0
2020-08-03,Alpine,0,2,0,0
2020-08-04,Alpine,0,2,0,0
2020-08-05,Alpine,0,2,0,0
2020-08-06,Alpine,0,2,0,0
2020-08-07,Alpine,0,2,0,0
2020-08-08,Alpine,0,2,0,0
2020-08-09,Alpine,0,2,0,0
2020-08-10,Alpine,0,2,0,0
2020-08-11,Alpine,0,2,0,0
2020-08-12,Alpine,0,2,0,0
2020-08-13,Alpine,0,2,0,0
2020-08-14,Alpine,0,2,0,0
2020-08-15,Alpine,0,2,0,0
2020-08-16,Alpine,0,2,0,0
2020-08-17,Alpine,0,2,0,0
2020-08-18,Alpine,0,2,0,0
2020-08-19,Alpine,0,2,0,0
2020-08-20,Alpine,0,2,0,0
2020-08-21,Alpine,0,2,0,0
2020-08-22,Alpine,0,2,0,0
2020-08-23,Alpine,0,2,0,0
2020-08-24,Alpine,0,2,0,0
2020-08-25,Alpine,0,2,0,0
2020-08-26,Alpine,0,2,0,0
2020-08-27,Alpine,0,2,0,0
2020-08-28,Alpine,0,2,0,0
2020-08-29,Alpine,0,2,0,0
2020-08-30,Alpine,0,2,0,0
2020-08-31,Alpine,0,2,0,0
2020-09-01,Alpine,0,2,0,0
2020-09-02,Alpine,0,2,0,0
2020-09-03,Alpine,0,2,0,0
2020-09-04,Alpine,0,2,0,0
2020-09-05,Alpine,0,2,0,0
2020-09-06,Alpine,0,2,0,0
2020-09-07,Alpine,0,2,0,0
2020-09-08,Alpine,0,2,0,0
2020-09-09,Alpine,0,2,0,0
2020-09-10,Alpine,0,2,0,0
2020-09-11,Alpine,0,2,0,0
2020-09-12,Alpine,0,2,0,0
2020-09-13,Alpine,0,2,0,0
2020-09-14,Alpine,0,2,0,0
2020-09-15,Alpine,0,2,0,0
2020-09-16,Alpine,0,2,0,0
2020-09-17,Alpine,0,2,0,0
2020-09-18,Alpine,0,2,0,0
2020-09-19,Alpine,0,2,0,0
2020-09-20,Alpine,0,2,0,0
2020-09-21,Alpine,0,2,0,0
2020-09-22,Alpine,0,2,0,0
2020-09-23,Alpine,0,2,0,0
2020-09-24,Alpine,0,2,0,0
2020-09-25,Alpine,0,2,0,0
2020-09-26,Alpine,0,2,0,0
2020-09-27,Alpine,0,2,0,0
2020-09-28,Alpine,0,2,0,0
2020-09-29,Alpine,0,2,0,0
2020-09-30,Alpine,0,2,0,0
2020-10-01,Alpine,0,2,0,0
2020-10-02,Alpine,0,2,0,0
2020-10-03,Alpine,0,2,0,0
2020-10-04,Alpine,0,2,0,0
2020-10-05,Alpine,0,2,0,0
2020-10-06,Alpine,1,3,0,0
2020-10-07,Alpine,0,3,0,0
2020-10-08,Alpine,0,3,0,0
2020-10-09,Alpine,0,3,0,0
2020-10-10,Alpine,0,3,0,0
2020-10-11,Alpine,0,3,0,0
2020-10-12,Alpine,0,3,0,0
2020-10-13,Alpine,0,3,0,0
2020-10-14,Alpine,0,3,0,0
2020-10-15,Alpine,0,3,0,0
2020-10-16,Alpine,0,3,0,0
2020-10-17,Alpine,0,3,0,0
2020-10-18,Alpine,0,3,0,0
2020-10-19,Alpine,0,3,0,0
2020-10-20,Alpine,0,3,0,0
2020-10-21,Alpine,0,3,0,0
2020-10-22,Alpine,0,3,0,0
2020-10-23,Alpine,0,3,0,0
2020-10-24,Alpine,0,3,0,0
2020-10-25,Alpine,0,3,0,0
2020-10-26,Alpine,0,3,0,0
2020-10-27,Alpine,0,3,0,0
2020-10-28,Alpine,1,4,0,0
2020-10-29,Alpine,0,4,0,0
2020-10-30,Alpine,0,4,0,0
2020-10-31,Alpine,0,4,0,0
2020-11-01,Alpine,0,4,0,0
2020-11-02,Alpine,0,4,0,0
2020-11-03,Alpine,0,4,0,0
2020-11-04,Alpine,1,5,0,0
2020-11-05,Alpine,1,6,0,0
2020-11-06,Alpine,0,6,0,0
2020-11-07,Alpine,0,6,0,0
2020-11-08,Alpine,0,6,0,0
2020-11-09,Alpine,0,6,0,0
2020-11-10,Alpine,3,9,0,0
2020-11-11,Alpine,3,12,0,0
2020-11-12,Alpine,0,12,0,0
2020-11-13,Alpine,0,12,0,0
2020-11-14,Alpine,0,12,0,0
2020-11-15,Alpine,0,12,0,0
2020-11-16,Alpine,0,12,0,0
2020-11-17,Alpine,0,12,0,0
2020-11-18,Alpine,4,16,0,0
2020-11-19,Alpine,4,20,0,0
2020-11-20,Alpine,0,20,0,0
2020-11-21,Alpine,21,41,0,0
2020-11-22,Alpine,0,41,0,0
2020-11-23,Alpine,0,41,0,0
2020-11-24,Alpine,0,41,0,0
2020-11-25,Alpine,0,41,0,0
2020-11-26,Alpine,0,41,0,0
2020-11-27,Alpine,0,41,0,0
2020-11-28,Alpine,0,41,0,0
2020-11-29,Alpine,0,41,0,0
2020-11-30,Alpine,0,41,0,0
2020-12-01,Alpine,0,41,0,0
2020-12-02,Alpine,11,52,0,0
2020-12-03,Alpine,1,53,0,0
2020-12-04,Alpine,0,53,0,0
2020-12-05,Alpine,0,53,0,0
2020-12-06,Alpine,0,53,0,0
2020-12-07,Alpine,0,53,0,0
2020-12-08,Alpine,0,53,0,0
2020-12-09,Alpine,5,58,0,0
2020-12-10,Alpine,5,63,0,0
2020-12-11,Alpine,0,63,0,0
2020-12-12,Alpine,0,63,0,0
2020-12-13,Alpine,0,63,0,0
2020-12-14,Alpine,0,63,0,0
2020-12-15,Alpine,1,64,0,0
2020-12-16,Alpine,0,64,0,0
2020-12-17,Alpine,0,64,0,0
2020-12-18,Alpine,0,64,0,0
2020-12-19,Alpine,0,64,0,0
2020-12-20,Alpine,0,64,0,0
2020-12-21,Alpine,0,64,0,0
2020-12-22,Alpine,0,64,0,0
2020-03-18,Nevada,2,2,0,0
2020-03-19,Nevada,0,2,0,0
2020-03-20,Nevada,0,2,0,0
2020-03-21,Nevada,0,2,0,0
2020-03-22,Nevada,0,2,0,0
2020-03-23,Nevada,0,2,0,0
2020-03-24,Nevada,2,4,0,0
2020-03-25,Nevada,1,5,0,0
2020-03-26,Nevada,2,7,0,0
2020-03-27,Nevada,-1,6,0,0
2020-03-28,Nevada,5,11,0,0
2020-03-29,Nevada,2,13,0,0
2020-03-30,Nevada,1,14,0,0
2020-03-31,Nevada,1,15,0,0
2020-04-01,Nevada,0,15,0,0
2020-04-02,Nevada,2,17,0,0
2020-04-03,Nevada,2,19,1,1
2020-04-04,Nevada,0,19,0,1
2020-04-05,Nevada,0,19,0,1
2020-04-06,Nevada,0,19,0,1
2020-04-07,Nevada,1,20,0,1
2020-04-08,Nevada,1,21,0,1
2020-04-09,Nevada,2,23,0,1
2020-04-10,Nevada,0,23,0,1
2020-04-11,Nevada,1,24,0,1
2020-04-12,Nevada,0,24,0,1
2020-04-13,Nevada,0,24,0,1
2020-04-14,Nevada,10,34,0,1
2020-04-15,Nevada,0,34,0,1
2020-04-16,Nevada,0,34,0,1
2020-04-17,Nevada,0,34,0,1
2020-04-18,Nevada,0,34,0,1
2020-04-19,Nevada,0,34,0,1
2020-04-20,Nevada,0,34,0,1
2020-04-21,Nevada,2,36,0,1
2020-04-22,Nevada,0,36,0,1
2020-04-23,Nevada,0,36,0,1
2020-04-24,Nevada,0,36,0,1
2020-04-25,Nevada,1,37,0,1
2020-04-26,Nevada,0,37,0,1
2020-04-27,Nevada,2,39,0,1
2020-04-28,Nevada,2,41,0,1
2020-04-29,Nevada,0,41,0,1
2020-04-30,Nevada,0,41,0,1
2020-05-01,Nevada,0,41,0,1
2020-05-02,Nevada,0,41,0,1
2020-05-03,Nevada,0,41,0,1
2020-05-04,Nevada,0,41,0,1
2020-05-05,Nevada,0,41,0,1
2020-05-06,Nevada,0,41,0,1
2020-05-07,Nevada,0,41,0,1
2020-05-08,Nevada,0,41,0,1
2020-05-09,Nevada,0,41,0,1
2020-05-10,Nevada,0,41,0,1
2020-05-11,Nevada,0,41,0,1
2020-05-12,Nevada,0,41,0,1
2020-05-13,Nevada,0,41,0,1
2020-05-14,Nevada,0,41,0,1
2020-05-15,Nevada,0,41,0,1
2020-05-16,Nevada,0,41,0,1
2020-05-17,Nevada,0,41,0,1
2020-05-18,Nevada,0,41,0,1
2020-05-19,Nevada,0,41,0,1
2020-05-20,Nevada,0,41,0,1
2020-05-21,Nevada,0,41,0,1
2020-05-22,Nevada,0,41,0,1
2020-05-23,Nevada,0,41,0,1
2020-05-24,Nevada,0,41,0,1
2020-05-25,Nevada,0,41,0,1
2020-05-26,Nevada,0,41,0,1
2020-05-27,Nevada,0,41,0,1
2020-05-28,Nevada,0,41,0,1
2020-05-29,Nevada,0,41,0,1
2020-05-30,Nevada,0,41,0,1
2020-05-31,Nevada,0,41,0,1
2020-06-01,Nevada,0,41,0,1
2020-06-02,Nevada,0,41,0,1
2020-06-03,Nevada,2,43,0,1
2020-06-04,Nevada,6,49,0,1
2020-06-05,Nevada,1,50,0,1
2020-06-06,Nevada,0,50,0,1
2020-06-07,Nevada,0,50,0,1
2020-06-08,Nevada,0,50,0,1
2020-06-09,Nevada,0,50,0,1
2020-06-10,Nevada,0,50,0,1
2020-06-11,Nevada,0,50,0,1
2020-06-12,Nevada,2,52,0,1
2020-06-13,Nevada,0,52,0,1
2020-06-14,Nevada,0,52,0,1
2020-06-15,Nevada,0,52,0,1
2020-06-16,Nevada,1,53,0,1
2020-06-17,Nevada,4,57,0,1
2020-06-18,Nevada,11,68,0,1
2020-06-19,Nevada,3,71,0,1
2020-06-20,Nevada,2,73,0,1
2020-06-21,Nevada,6,79,0,1
2020-06-22,Nevada,0,79,0,1
2020-06-23,Nevada,2,81,0,1
2020-06-24,Nevada,11,92,0,1
2020-06-25,Nevada,0,92,0,1
2020-06-26,Nevada,9,101,0,1
2020-06-27,Nevada,1,102,0,1
2020-06-28,Nevada,1,103,0,1
2020-06-29,Nevada,7,110,0,1
2020-06-30,Nevada,4,114,0,1
2020-07-01,Nevada,1,115,0,1
2020-07-02,Nevada,3,118,0,1
2020-07-03,Nevada,7,125,0,1
2020-07-04,Nevada,0,125,0,1
2020-07-05,Nevada,16,141,0,1
2020-07-06,Nevada,5,146,0,1
2020-07-07,Nevada,4,150,0,1
2020-07-08,Nevada,6,156,0,1
2020-07-09,Nevada,0,156,0,1
2020-07-10,Nevada,5,161,0,1
2020-07-11,Nevada,2,163,0,1
2020-07-12,Nevada,3,166,0,1
2020-07-13,Nevada,6,172,0,1
2020-07-14,Nevada,8,180,0,1
2020-07-15,Nevada,5,185,0,1
2020-07-16,Nevada,6,191,0,1
2020-07-17,Nevada,9,200,0,1
2020-07-18,Nevada,4,204,0,1
2020-07-19,Nevada,6,210,0,1
2020-07-20,Nevada,8,218,0,1
2020-07-21,Nevada,10,228,0,1
2020-07-22,Nevada,11,239,0,1
2020-07-23,Nevada,8,247,0,1
2020-07-24,Nevada,8,255,0,1
2020-07-25,Nevada,2,257,0,1
2020-07-26,Nevada,4,261,0,1
2020-07-27,Nevada,7,268,0,1
2020-07-28,Nevada,10,278,0,1
2020-07-29,Nevada,10,288,0,1
2020-07-30,Nevada,4,292,0,1
2020-07-31,Nevada,10,302,0,1
2020-08-01,Nevada,3,305,0,1
2020-08-02,Nevada,9,314,0,1
2020-08-03,Nevada,1,315,0,1
2020-08-04,Nevada,7,322,0,1
2020-08-05,Nevada,5,327,0,1
2020-08-06,Nevada,-6,321,0,1
2020-08-07,Nevada,3,324,0,1
2020-08-08,Nevada,1,325,0,1
2020-08-09,Nevada,7,332,0,1
2020-08-10,Nevada,24,356,0,1
2020-08-11,Nevada,2,358,0,1
2020-08-12,Nevada,-1,357,0,1
2020-08-13,Nevada,5,362,0,1
2020-08-14,Nevada,15,377,1,2
2020-08-15,Nevada,-1,376,0,2
2020-08-16,Nevada,3,379,0,2
2020-08-17,Nevada,4,383,0,2
2020-08-18,Nevada,6,389,0,2
2020-08-19,Nevada,9,398,0,2
2020-08-20,Nevada,3,401,1,3
2020-08-21,Nevada,5,406,0,3
2020-08-22,Nevada,5,411,0,3
2020-08-23,Nevada,10,421,0,3
2020-08-24,Nevada,2,423,0,3
2020-08-25,Nevada,7,430,2,5
2020-08-26,Nevada,2,432,0,5
2020-08-27,Nevada,3,435,0,5
2020-08-28,Nevada,3,438,0,5
2020-08-29,Nevada,4,442,0,5
2020-08-30,Nevada,3,445,0,5
2020-08-31,Nevada,2,447,0,5
2020-09-01,Nevada,3,450,0,5
2020-09-02,Nevada,2,452,0,5
2020-09-03,Nevada,1,453,0,5
2020-09-04,Nevada,2,455,0,5
2020-09-05,Nevada,6,461,0,5
2020-09-06,Nevada,6,467,0,5
2020-09-07,Nevada,2,469,0,5
2020-09-08,Nevada,1,470,0,5
2020-09-09,Nevada,6,476,0,5
2020-09-10,Nevada,2,478,0,5
2020-09-11,Nevada,5,483,0,5
2020-09-12,Nevada,-1,482,0,5
2020-09-13,Nevada,4,486,0,5
2020-09-14,Nevada,3,489,0,5
2020-09-15,Nevada,5,494,0,5
2020-09-16,Nevada,1,495,0,5
2020-09-17,Nevada,-1,494,0,5
2020-09-18,Nevada,10,504,1,6
2020-09-19,Nevada,1,505,0,6
2020-09-20,Nevada,6,511,0,6
2020-09-21,Nevada,4,515,0,6
2020-09-22,Nevada,8,523,0,6
2020-09-23,Nevada,0,523,0,6
