date,county,icu_covid_confirmed,icu_covid_suspected,hsp_covid_confirmed,hsp_covid_suspected,icu_available_beds,hsp_all_beds
2020-04-24,Marin,2,2,2,11,12,NA
2020-04-25,Marin,2,3,2,13,16,NA
2020-04-26,Marin,2,3,3,7,19,NA
2020-04-27,Marin,1,0,2,6,26,NA
2020-04-28,Marin,1,1,1,7,19,NA
2020-04-29,Marin,0,1,0,6,22,NA
2020-04-30,Marin,0,0,0,3,19,NA
2020-05-01,Marin,0,0,0,5,23,NA
2020-05-02,Marin,0,0,0,11,24,NA
2020-05-03,Marin,0,0,0,6,24,NA
2020-05-04,Marin,0,3,1,7,21,NA
2020-05-05,Marin,0,3,1,13,20,NA
2020-05-06,Marin,2,1,3,14,21,NA
2020-05-07,Marin,2,0,3,10,14,NA
2020-05-08,Marin,2,0,3,4,11,NA
2020-05-09,Marin,2,2,4,9,6,NA
2020-05-10,Marin,2,3,4,13,11,NA
2020-05-11,Marin,0,2,3,12,12,NA
2020-05-12,Marin,0,1,3,18,13,NA
2020-05-13,Marin,0,1,3,16,16,NA
2020-05-14,Marin,0,2,3,9,12,NA
2020-05-15,Marin,0,1,2,8,11,NA
2020-05-16,Marin,0,0,1,10,15,NA
2020-05-17,Marin,0,0,1,11,15,NA
2020-05-18,Marin,0,3,4,8,17,NA
2020-05-19,Marin,0,2,4,20,14,NA
2020-05-20,Marin,0,0,4,25,20,NA
2020-05-21,Marin,0,0,4,29,18,NA
2020-05-22,Marin,1,1,3,3,15,NA
2020-05-23,Marin,1,2,2,4,15,NA
2020-05-24,Marin,1,2,2,4,13,NA
2020-05-25,Marin,1,6,3,4,9,NA
2020-05-26,Marin,1,5,2,3,8,NA
2020-05-27,Marin,1,0,1,1,10,NA
2020-05-28,Marin,1,0,3,7,14,NA
2020-05-29,Marin,1,1,4,6,19,NA
2020-05-30,Marin,1,0,3,5,18,NA
2020-05-31,Marin,1,0,2,6,17,NA
2020-06-01,Marin,0,1,2,3,22,NA
2020-06-02,Marin,0,2,1,10,17,NA
2020-06-03,Marin,0,3,1,10,19,NA
2020-06-04,Marin,0,3,2,8,13,NA
2020-06-05,Marin,0,0,2,9,16,NA
2020-06-06,Marin,0,1,3,6,18,NA
2020-06-07,Marin,0,0,1,6,16,NA
2020-06-08,Marin,2,0,2,0,16,NA
2020-06-09,Marin,3,1,6,4,11,NA
2020-06-10,Marin,3,0,8,3,10,NA
2020-06-11,Marin,3,0,8,2,13,NA
2020-06-12,Marin,3,1,8,3,12,NA
2020-06-13,Marin,3,0,10,2,12,NA
2020-06-14,Marin,3,0,9,2,12,NA
2020-06-15,Marin,1,0,6,3,15,NA
2020-06-16,Marin,1,0,6,3,14,NA
2020-06-17,Marin,2,1,7,1,9,NA
2020-06-18,Marin,2,0,5,1,9,NA
2020-06-19,Marin,3,0,5,0,12,NA
2020-06-20,Marin,3,0,5,0,9,NA
2020-06-21,Marin,3,0,9,2,10,NA
2020-06-22,Marin,4,0,11,2,14,NA
2020-06-23,Marin,3,1,12,2,15,NA
2020-06-24,Marin,5,0,14,2,9,NA
2020-06-25,Marin,5,1,14,2,13,NA
2020-06-26,Marin,5,0,13,8,13,NA
2020-06-27,Marin,5,0,12,2,16,NA
2020-06-28,Marin,5,0,15,4,16,NA
2020-06-29,Marin,8,1,25,4,8,NA
2020-06-30,Marin,10,1,25,4,5,NA
2020-07-01,Marin,12,0,30,2,5,NA
2020-07-02,Marin,8,0,27,3,12,NA
2020-07-03,Marin,8,0,28,3,11,NA
2020-07-04,Marin,8,0,29,1,9,NA
2020-07-05,Marin,9,2,32,8,7,NA
2020-07-06,Marin,7,1,34,5,9,NA
2020-07-07,Marin,8,0,36,8,16,NA
2020-07-08,Marin,8,1,33,10,15,NA
2020-07-09,Marin,9,0,32,6,20,NA
2020-07-10,Marin,9,1,30,6,20,NA
2020-07-11,Marin,9,1,31,4,21,NA
2020-07-12,Marin,9,1,29,1,23,NA
2020-07-13,Marin,8,0,29,0,27,NA
2020-07-14,Marin,9,0,32,2,26,NA
2020-07-15,Marin,7,0,29,1,28,NA
2020-07-16,Marin,7,2,26,3,27,NA
2020-07-17,Marin,9,0,29,4,24,NA
2020-07-18,Marin,10,1,31,2,20,NA
2020-07-19,Marin,11,0,32,3,25,NA
2020-07-20,Marin,10,0,29,4,20,NA
2020-07-21,Marin,9,0,31,6,21,NA
2020-07-22,Marin,8,0,32,3,5,NA
2020-07-23,Marin,6,1,29,2,10,NA
2020-07-24,Marin,6,1,24,1,9,NA
2020-07-25,Marin,8,1,22,1,9,NA
2020-07-26,Marin,8,0,21,2,11,NA
2020-07-27,Marin,7,0,22,3,11,NA
2020-07-28,Marin,7,0,23,0,10,NA
2020-07-29,Marin,9,0,23,0,7,NA
2020-07-30,Marin,9,0,23,2,11,NA
2020-07-31,Marin,6,1,27,3,7,NA
2020-08-01,Marin,6,1,28,6,9,NA
2020-08-02,Marin,6,0,26,3,8,NA
2020-08-03,Marin,5,1,23,5,12,NA
2020-08-04,Marin,5,0,21,5,9,NA
2020-08-05,Marin,6,0,21,2,9,NA
2020-08-06,Marin,6,0,24,3,8,NA
2020-08-07,Marin,5,0,24,2,8,NA
2020-08-08,Marin,6,0,19,0,8,NA
2020-08-09,Marin,5,0,16,1,10,NA
2020-08-10,Marin,3,1,18,2,10,NA
2020-08-11,Marin,4,0,14,0,11,NA
2020-08-12,Marin,4,0,11,4,8,NA
2020-08-13,Marin,4,1,9,1,9,NA
2020-08-14,Marin,4,1,13,6,13,NA
2020-08-15,Marin,4,2,15,4,9,NA
2020-08-16,Marin,4,2,13,5,9,NA
2020-08-17,Marin,6,2,13,4,8,NA
2020-08-18,Marin,4,2,13,6,7,NA
2020-08-19,Marin,5,0,12,5,6,NA
2020-08-20,Marin,5,2,11,8,7,NA
2020-08-21,Marin,5,0,13,3,7,NA
2020-08-22,Marin,6,1,15,4,8,NA
2020-08-23,Marin,7,0,14,5,5,NA
2020-08-24,Marin,5,0,13,4,4,NA
2020-08-25,Marin,3,0,15,4,6,NA
2020-08-26,Marin,2,1,17,2,8,NA
2020-08-27,Marin,1,1,10,9,11,NA
2020-08-28,Marin,1,0,14,1,12,NA
2020-08-29,Marin,12,0,11,3,11,NA
2020-08-30,Marin,2,0,12,3,11,NA
2020-08-31,Marin,3,1,14,1,11,NA
2020-09-01,Marin,2,0,12,2,6,NA
2020-09-02,Marin,3,0,14,1,7,NA
2020-09-03,Marin,2,0,16,3,9,NA
2020-09-04,Marin,4,0,12,3,8,NA
2020-09-05,Marin,5,0,13,7,9,NA
2020-09-06,Marin,5,1,13,8,8,NA
2020-09-07,Marin,5,0,14,3,9,NA
2020-09-08,Marin,5,0,14,3,6,NA
2020-09-09,Marin,4,2,13,6,5,NA
2020-09-10,Marin,3,0,10,6,9,NA
2020-09-11,Marin,2,1,9,2,10,NA
2020-09-12,Marin,2,0,10,1,9,NA
2020-09-13,Marin,3,0,11,5,10,NA
2020-09-14,Marin,3,1,10,7,9,NA
2020-09-15,Marin,1,0,9,2,10,NA
2020-09-16,Marin,2,0,11,5,8,NA
2020-09-17,Marin,2,1,10,9,9,NA
2020-09-18,Marin,2,0,7,4,9,NA
2020-09-19,Marin,2,0,7,5,9,NA
2020-09-20,Marin,2,0,8,4,10,NA
2020-09-21,Marin,2,0,8,5,11,NA
2020-09-22,Marin,2,0,7,5,7,NA
2020-09-23,Marin,2,1,7,3,13,NA
2020-09-24,Marin,4,1,5,3,12,NA
2020-09-25,Marin,4,0,5,2,12,NA
2020-09-26,Marin,3,1,5,8,6,NA
2020-09-27,Marin,3,0,7,7,14,NA
2020-09-28,Marin,3,0,8,6,12,NA
2020-09-29,Marin,3,1,7,8,11,NA
2020-09-30,Marin,4,0,7,4,9,NA
2020-10-01,Marin,3,1,6,5,10,NA
2020-10-02,Marin,2,1,7,5,12,NA
2020-10-03,Marin,3,1,8,6,14,NA
2020-10-04,Marin,1,0,4,10,13,NA
2020-10-05,Marin,1,0,5,4,16,NA
2020-10-06,Marin,0,0,6,6,17,NA
2020-10-07,Marin,0,0,6,4,14,NA
2020-10-08,Marin,0,0,7,2,12,NA
2020-10-09,Marin,0,0,10,2,16,NA
2020-10-10,Marin,0,0,8,7,11,NA
2020-10-11,Marin,0,0,6,3,12,NA
2020-10-12,Marin,0,0,5,3,14,NA
2020-10-13,Marin,0,1,6,8,13,NA
2020-10-14,Marin,0,1,8,9,13,NA
2020-10-15,Marin,1,1,8,8,16,NA
2020-10-16,Marin,2,0,9,3,15,NA
2020-10-17,Marin,2,0,9,4,14,NA
2020-10-18,Marin,1,0,6,4,16,NA
2020-10-19,Marin,1,0,5,7,16,NA
2020-10-20,Marin,2,0,5,4,16,NA
2020-10-21,Marin,2,0,5,5,12,NA
2020-10-22,Marin,3,1,6,6,15,NA
2020-10-23,Marin,2,1,4,6,21,NA
2020-10-24,Marin,0,2,3,9,17,NA
2020-10-25,Marin,0,0,6,3,21,NA
2020-10-26,Marin,0,0,5,1,19,NA
2020-10-27,Marin,0,0,5,3,17,NA
2020-10-28,Marin,1,0,7,4,12,NA
2020-10-29,Marin,1,0,6,12,11,NA
2020-10-30,Marin,1,1,5,5,15,NA
2020-10-31,Marin,1,0,6,9,17,NA
2020-11-01,Marin,1,1,5,12,16,NA
2020-11-02,Marin,1,2,5,9,16,NA
2020-11-03,Marin,2,0,5,7,14,NA
2020-11-04,Marin,1,0,5,3,15,NA
2020-11-05,Marin,1,0,4,6,15,NA
2020-11-06,Marin,1,0,6,4,18,NA
2020-11-07,Marin,2,1,6,7,17,NA
2020-11-08,Marin,2,0,5,6,17,NA
2020-11-09,Marin,3,1,7,2,11,NA
2020-11-10,Marin,3,0,12,7,11,NA
2020-11-11,Marin,2,0,13,3,10,NA
2020-11-12,Marin,2,0,11,6,7,NA
2020-11-13,Marin,2,1,10,5,12,NA
2020-11-14,Marin,3,0,9,4,17,NA
2020-11-15,Marin,3,0,9,4,17,NA
2020-11-16,Marin,3,0,12,2,14,NA
2020-11-17,Marin,3,0,13,2,16,NA
2020-11-18,Marin,3,0,7,2,14,NA
2020-11-19,Marin,3,0,7,2,20,NA
2020-11-20,Marin,3,1,6,2,20,NA
2020-11-21,Marin,3,1,6,2,20,NA
2020-11-22,Marin,3,0,8,3,22,NA
2020-11-23,Marin,4,0,8,4,19,NA
2020-11-24,Marin,4,0,7,3,17,NA
2020-11-25,Marin,4,0,7,5,18,NA
2020-11-26,Marin,3,0,6,2,18,NA
2020-11-27,Marin,3,0,7,3,14,NA
2020-11-28,Marin,3,0,8,5,16,NA
2020-11-29,Marin,3,0,10,3,18,NA
2020-11-30,Marin,4,1,11,4,16,NA
2020-12-01,Marin,4,0,15,2,12,NA
2020-12-02,Marin,6,0,16,4,12,NA
2020-12-03,Marin,6,0,16,3,11,NA
2020-12-04,Marin,6,0,15,1,13,NA
2020-12-05,Marin,7,0,21,0,16,NA
2020-12-06,Marin,6,0,20,0,15,NA
2020-12-07,Marin,7,0,17,3,13,NA
2020-12-08,Marin,7,0,20,4,13,NA
2020-12-09,Marin,7,0,29,4,8,NA
2020-12-10,Marin,8,0,25,5,9,NA
2020-12-11,Marin,8,0,26,4,8,NA
2020-12-12,Marin,11,1,25,5,7,NA
2020-12-13,Marin,11,0,26,5,5,NA
2020-12-14,Marin,12,0,30,3,4,NA
2020-12-15,Marin,12,0,34,2,4,NA
2020-12-16,Marin,10,0,35,3,5,NA
2020-12-17,Marin,8,0,31,2,8,NA
2020-12-18,Marin,8,1,29,2,7,NA
2020-12-19,Marin,9,1,22,4,10,NA
2020-12-20,Marin,11,1,26,4,10,NA
2020-12-21,Marin,9,0,28,4,12,NA
2020-12-22,Marin,10,0,25,2,11,NA
2020-12-23,Marin,10,1,25,2,12,NA
2020-12-24,Marin,9,0,30,6,9,NA
2020-12-25,Marin,10,0,30,6,12,NA
2020-12-26,Marin,10,0,26,3,8,NA
2020-12-27,Marin,8,1,24,4,10,NA
2020-12-28,Marin,9,0,28,4,12,NA
2020-04-01,Mariposa,0,0,0,0,NA,NA
2020-04-02,Mariposa,0,0,0,1,NA,NA
2020-04-03,Mariposa,0,0,0,2,NA,NA
2020-04-04,Mariposa,0,0,0,2,NA,NA
2020-04-05,Mariposa,0,0,0,2,NA,NA
2020-04-06,Mariposa,0,0,0,3,NA,NA
2020-04-07,Mariposa,0,0,0,3,NA,NA
2020-04-08,Mariposa,0,0,0,0,NA,NA
2020-04-09,Mariposa,0,0,0,0,NA,NA
2020-04-10,Mariposa,0,0,0,0,NA,NA
2020-04-11,Mariposa,0,0,0,0,NA,NA
2020-04-12,Mariposa,0,0,0,0,NA,NA
2020-04-13,Mariposa,0,0,0,3,NA,NA
2020-04-14,Mariposa,0,0,0,3,NA,NA
2020-04-15,Mariposa,0,0,0,4,NA,NA
2020-04-16,Mariposa,0,0,0,1,NA,NA
2020-04-17,Mariposa,0,0,0,1,NA,NA
2020-04-18,Mariposa,0,0,0,0,NA,NA
2020-04-19,Mariposa,0,0,0,0,NA,NA
2020-04-20,Mariposa,0,0,0,1,NA,NA
2020-04-21,Mariposa,0,0,0,1,NA,NA
2020-04-22,Mariposa,0,0,0,0,NA,NA
2020-04-23,Mariposa,0,0,0,1,0,NA
2020-04-24,Mariposa,0,0,0,0,NA,NA
2020-04-25,Mariposa,0,0,0,0,NA,NA
2020-04-26,Mariposa,0,0,0,0,NA,NA
2020-04-27,Mariposa,0,0,0,1,NA,NA
2020-04-28,Mariposa,0,0,0,1,NA,NA
2020-04-29,Mariposa,0,0,0,1,NA,NA
2020-04-30,Mariposa,0,0,0,2,NA,NA
2020-05-01,Mariposa,0,0,0,2,NA,NA
2020-05-02,Mariposa,0,0,0,0,NA,NA
2020-05-03,Mariposa,0,0,0,0,NA,NA
2020-05-04,Mariposa,0,0,0,0,NA,NA
2020-05-05,Mariposa,0,0,0,1,NA,NA
2020-05-06,Mariposa,0,0,0,1,NA,NA
2020-05-07,Mariposa,0,0,0,1,NA,NA
2020-05-08,Mariposa,0,0,0,1,NA,NA
2020-05-09,Mariposa,0,0,0,1,NA,NA
2020-05-10,Mariposa,0,0,0,0,NA,NA
2020-05-11,Mariposa,0,0,0,0,NA,NA
2020-05-12,Mariposa,0,0,0,1,NA,NA
2020-05-13,Mariposa,0,0,0,1,NA,NA
2020-05-14,Mariposa,0,0,0,1,NA,NA
2020-05-15,Mariposa,0,0,0,0,NA,NA
2020-05-16,Mariposa,0,0,0,0,NA,NA
2020-05-17,Mariposa,0,0,0,1,NA,NA
2020-05-18,Mariposa,0,0,0,2,NA,NA
2020-05-19,Mariposa,0,0,0,3,NA,NA
2020-05-20,Mariposa,0,0,0,2,NA,NA
2020-05-21,Mariposa,0,0,0,0,NA,NA
2020-05-22,Mariposa,0,0,0,0,NA,NA
2020-05-23,Mariposa,0,0,0,0,NA,NA
2020-05-24,Mariposa,0,0,0,0,NA,NA
2020-05-25,Mariposa,0,0,0,1,NA,NA
2020-05-26,Mariposa,0,0,0,2,NA,NA
2020-05-27,Mariposa,0,0,0,2,NA,NA
2020-05-28,Mariposa,0,0,0,2,NA,NA
2020-05-29,Mariposa,0,0,0,2,NA,NA
2020-05-30,Mariposa,0,0,0,2,NA,NA
2020-05-31,Mariposa,0,0,0,0,NA,NA
2020-06-01,Mariposa,0,0,0,0,NA,NA
2020-06-02,Mariposa,0,0,0,0,NA,NA
2020-06-03,Mariposa,0,0,0,0,NA,NA
2020-06-04,Mariposa,0,0,0,0,NA,NA
2020-06-05,Mariposa,0,0,0,0,NA,NA
2020-06-06,Mariposa,0,0,0,0,NA,NA
2020-06-07,Mariposa,0,0,0,0,NA,NA
2020-06-08,Mariposa,0,0,0,0,NA,NA
2020-06-09,Mariposa,0,0,0,0,NA,NA
2020-06-10,Mariposa,0,0,0,0,NA,NA
2020-06-11,Mariposa,0,0,0,0,NA,NA
2020-06-12,Mariposa,0,0,0,0,NA,NA
2020-06-13,Mariposa,0,0,0,0,NA,NA
2020-06-14,Mariposa,0,0,0,0,NA,NA
2020-06-15,Mariposa,0,0,0,0,NA,NA
2020-06-16,Mariposa,0,0,0,0,NA,NA
2020-06-17,Mariposa,0,0,0,0,NA,NA
2020-06-18,Mariposa,0,0,0,0,NA,NA
2020-06-19,Mariposa,0,0,0,0,NA,NA
2020-06-20,Mariposa,0,0,0,0,NA,NA
2020-06-21,Mariposa,0,0,0,0,NA,NA
2020-06-22,Mariposa,0,0,0,0,NA,NA
2020-06-23,Mariposa,0,0,0,0,NA,NA
2020-06-24,Mariposa,0,0,0,0,NA,NA
2020-06-25,Mariposa,0,0,0,0,NA,NA
2020-06-26,Mariposa,0,0,0,0,NA,NA
2020-06-27,Mariposa,0,0,0,0,NA,NA
2020-06-28,Mariposa,0,0,0,0,NA,NA
2020-06-29,Mariposa,0,0,0,0,NA,NA
2020-06-30,Mariposa,0,0,0,0,NA,NA
2020-07-01,Mariposa,0,0,0,0,NA,NA
2020-07-02,Mariposa,0,0,0,0,NA,NA
2020-07-03,Mariposa,0,0,0,0,NA,NA
2020-07-04,Mariposa,0,0,0,0,NA,NA
2020-07-05,Mariposa,0,0,0,0,NA,NA
2020-07-06,Mariposa,0,0,0,0,NA,NA
2020-07-07,Mariposa,0,0,0,0,NA,NA
2020-07-08,Mariposa,0,0,0,0,NA,NA
2020-07-09,Mariposa,0,0,0,0,NA,NA
2020-07-10,Mariposa,0,0,0,0,NA,NA
2020-07-11,Mariposa,0,0,0,0,NA,NA
2020-07-12,Mariposa,0,0,0,0,NA,NA
2020-07-13,Mariposa,0,0,0,0,NA,NA
2020-07-14,Mariposa,0,0,0,0,NA,NA
2020-07-15,Mariposa,0,0,0,0,NA,NA
2020-07-16,Mariposa,0,0,0,0,NA,NA
2020-07-17,Mariposa,0,0,0,0,NA,NA
2020-07-18,Mariposa,0,0,0,0,NA,NA
2020-07-19,Mariposa,0,0,0,0,NA,NA
2020-07-20,Mariposa,0,0,0,0,NA,NA
2020-07-21,Mariposa,0,0,0,0,NA,NA
2020-07-22,Mariposa,0,0,0,0,0,NA
2020-07-23,Mariposa,0,0,0,0,0,NA
2020-07-24,Mariposa,0,0,0,0,0,NA
2020-07-25,Mariposa,0,0,0,0,0,NA
2020-07-26,Mariposa,0,0,0,0,0,NA
2020-07-27,Mariposa,0,0,0,0,0,NA
2020-07-28,Mariposa,0,0,0,0,0,NA
2020-07-29,Mariposa,0,0,0,0,0,NA
2020-07-30,Mariposa,0,0,0,0,0,NA
2020-07-31,Mariposa,0,0,0,0,0,NA
2020-08-01,Mariposa,0,0,0,0,0,NA
2020-08-02,Mariposa,0,0,0,0,0,NA
2020-08-03,Mariposa,0,0,0,0,0,NA
2020-08-04,Mariposa,0,0,0,0,0,NA
2020-08-05,Mariposa,0,0,0,0,0,NA
2020-08-06,Mariposa,0,0,0,0,0,NA
2020-08-07,Mariposa,0,0,0,0,0,NA
2020-08-08,Mariposa,0,0,1,0,0,NA
2020-08-09,Mariposa,0,0,1,0,0,NA
2020-08-10,Mariposa,0,0,0,0,0,NA
2020-08-11,Mariposa,0,0,0,0,0,NA
2020-08-12,Mariposa,0,0,0,0,0,NA
2020-08-13,Mariposa,0,0,0,0,0,NA
2020-08-14,Mariposa,0,0,0,0,0,NA
2020-08-15,Mariposa,0,0,0,0,0,NA
2020-08-16,Mariposa,0,0,0,0,0,NA
2020-08-17,Mariposa,0,0,0,0,0,NA
2020-08-18,Mariposa,0,0,0,0,0,NA
2020-08-19,Mariposa,0,0,0,0,0,NA
2020-08-20,Mariposa,0,0,1,0,0,NA
2020-08-21,Mariposa,0,0,1,0,0,NA
2020-08-22,Mariposa,0,0,0,0,0,NA
2020-08-23,Mariposa,0,0,0,0,0,NA
2020-08-24,Mariposa,0,0,0,0,0,NA
2020-08-25,Mariposa,0,0,0,0,0,NA
2020-08-26,Mariposa,0,0,0,0,0,NA
2020-08-27,Mariposa,0,0,0,0,0,NA
2020-08-28,Mariposa,0,0,0,0,0,NA
2020-08-29,Mariposa,0,0,0,0,0,NA
2020-08-30,Mariposa,0,0,0,0,0,NA
2020-08-31,Mariposa,0,0,0,0,0,NA
2020-09-01,Mariposa,0,0,0,0,0,NA
2020-09-02,Mariposa,0,0,0,0,0,NA
2020-09-03,Mariposa,0,0,0,0,0,NA
2020-09-04,Mariposa,0,0,0,0,0,NA
2020-09-05,Mariposa,0,0,0,0,0,NA
2020-09-06,Mariposa,0,0,0,0,0,NA
2020-09-07,Mariposa,0,0,0,0,0,NA
2020-09-08,Mariposa,0,0,0,0,0,NA
2020-09-09,Mariposa,0,0,0,0,0,NA
2020-09-10,Mariposa,0,0,0,0,0,NA
2020-09-11,Mariposa,0,0,0,0,0,NA
2020-09-12,Mariposa,0,0,0,0,0,NA
2020-09-13,Mariposa,0,0,0,0,0,NA
2020-09-14,Mariposa,0,0,0,0,0,NA
2020-09-15,Mariposa,0,0,0,0,0,NA
2020-09-16,Mariposa,0,0,0,0,0,NA
2020-09-17,Mariposa,0,0,0,0,0,NA
2020-09-18,Mariposa,0,0,0,0,0,NA
2020-09-19,Mariposa,0,0,0,0,0,NA
2020-09-20,Mariposa,0,0,0,0,0,NA
2020-09-21,Mariposa,0,0,0,0,0,NA
2020-09-22,Mariposa,0,0,0,0,0,NA
2020-09-23,Mariposa,0,0,0,0,0,NA
2020-09-24,Mariposa,0,0,0,0,0,NA
2020-09-25,Mariposa,0,0,0,0,0,NA
2020-09-26,Mariposa,0,0,0,0,0,NA
2020-09-27,Mariposa,0,0,0,0,0,NA
2020-09-28,Mariposa,0,0,0,0,0,NA
2020-09-29,Mariposa,0,0,0,0,0,NA
2020-09-30,Mariposa,0,0,0,0,0,NA
2020-10-01,Mariposa,0,0,0,0,0,NA
2020-10-02,Mariposa,0,0,0,0,0,NA
2020-10-03,Mariposa,0,0,0,0,0,NA
2020-10-04,Mariposa,0,0,0,0,0,NA
2020-10-05,Mariposa,0,0,0,0,0,NA
2020-10-06,Mariposa,0,0,0,0,0,NA
2020-10-07,Mariposa,0,0,0,0,0,NA
2020-10-08,Mariposa,0,0,0,0,0,NA
2020-10-09,Mariposa,0,0,0,0,0,NA
2020-10-10,Mariposa,0,0,0,0,0,NA
2020-10-11,Mariposa,0,0,0,0,0,NA
2020-10-12,Mariposa,0,0,0,0,0,NA
2020-10-13,Mariposa,0,0,0,0,0,NA
2020-10-14,Mariposa,0,0,0,0,0,NA
2020-10-15,Mariposa,0,0,0,0,0,NA
2020-10-16,Mariposa,0,0,0,0,0,NA
2020-10-17,Mariposa,0,0,0,0,0,NA
2020-10-18,Mariposa,0,0,0,0,0,NA
2020-10-19,Mariposa,0,0,0,0,0,NA
2020-10-20,Mariposa,0,0,0,0,0,NA
2020-10-21,Mariposa,0,0,0,0,0,NA
2020-10-22,Mariposa,0,0,0,0,0,NA
2020-10-23,Mariposa,0,0,0,0,0,NA
2020-10-24,Mariposa,0,0,0,0,0,NA
2020-10-25,Mariposa,0,0,0,0,0,NA
2020-10-26,Mariposa,0,0,0,0,0,NA
2020-10-27,Mariposa,0,0,0,0,0,NA
2020-10-28,Mariposa,0,0,0,0,0,NA
2020-10-29,Mariposa,0,0,0,0,0,NA
2020-10-30,Mariposa,0,0,0,0,0,NA
2020-10-31,Mariposa,0,0,0,0,0,NA
2020-11-01,Mariposa,0,0,0,0,0,NA
2020-11-02,Mariposa,0,0,0,0,0,NA
2020-11-03,Mariposa,0,0,0,0,0,NA
2020-11-04,Mariposa,0,0,0,0,0,NA
2020-11-05,Mariposa,0,0,0,0,0,NA
2020-11-06,Mariposa,0,0,0,0,0,NA
2020-11-07,Mariposa,0,0,1,0,0,NA
2020-11-08,Mariposa,0,0,1,0,0,NA
2020-11-09,Mariposa,0,0,1,0,0,NA
2020-11-10,Mariposa,0,0,1,0,0,NA
2020-11-11,Mariposa,0,0,1,0,0,NA
2020-11-12,Mariposa,0,0,0,0,0,NA
2020-11-13,Mariposa,0,0,0,0,0,NA
2020-11-14,Mariposa,0,0,0,0,0,NA
2020-11-15,Mariposa,0,0,1,0,0,NA
2020-11-16,Mariposa,0,0,1,0,0,NA
2020-11-17,Mariposa,0,0,0,0,0,NA
2020-11-18,Mariposa,0,0,0,0,0,NA
2020-11-19,Mariposa,0,0,0,0,0,NA
2020-11-20,Mariposa,0,0,0,0,0,NA
2020-11-21,Mariposa,0,0,0,0,0,NA
2020-11-22,Mariposa,0,0,0,0,0,NA
2020-11-23,Mariposa,0,0,0,0,0,NA
2020-11-24,Mariposa,0,0,0,0,0,NA
2020-11-25,Mariposa,0,0,1,0,0,NA
2020-11-26,Mariposa,0,0,0,0,0,NA
2020-11-27,Mariposa,0,0,0,0,0,NA
2020-11-28,Mariposa,0,0,0,0,0,NA
2020-11-29,Mariposa,0,0,0,0,0,NA
2020-11-30,Mariposa,0,0,1,0,0,NA
2020-12-01,Mariposa,0,0,2,0,0,NA
2020-12-02,Mariposa,0,0,1,0,0,NA
2020-12-03,Mariposa,0,0,1,0,0,NA
2020-12-04,Mariposa,0,0,1,0,0,NA
2020-12-05,Mariposa,0,0,1,0,0,NA
2020-12-06,Mariposa,0,0,2,0,0,NA
2020-12-07,Mariposa,0,0,2,0,0,NA
2020-12-08,Mariposa,0,0,3,0,0,NA
2020-12-09,Mariposa,0,0,2,0,0,NA
2020-12-10,Mariposa,0,0,2,0,0,NA
2020-12-11,Mariposa,0,0,2,0,0,NA
2020-12-12,Mariposa,0,0,2,0,0,NA
2020-12-13,Mariposa,0,0,0,0,0,NA
2020-12-14,Mariposa,0,0,0,0,0,NA
2020-12-15,Mariposa,0,0,0,0,0,NA
2020-12-16,Mariposa,0,0,0,0,0,NA
2020-12-17,Mariposa,0,0,0,0,0,NA
2020-12-18,Mariposa,0,0,0,0,0,NA
2020-12-19,Mariposa,0,0,0,0,0,NA
2020-12-20,Mariposa,0,0,0,0,0,NA
2020-12-21,Mariposa,0,0,0,0,0,NA
2020-12-22,Mariposa,0,0,0,0,0,NA
2020-12-23,Mariposa,0,0,1,0,0,NA
2020-12-24,Mariposa,0,0,1,0,0,NA
2020-12-25,Mariposa,0,0,1,0,0,NA
2020-12-26,Mariposa,0,0,1,0,0,NA
2020-12-27,Mariposa,0,0,1,0,0,NA
2020-12-28,Mariposa,0,0,1,0,0,NA
2020-03-29,Mendocino,0,0,1,11,1,NA
2020-03-30,Mendocino,0,1,2,11,8,NA
2020-03-31,Mendocino,0,0,0,1,7,NA
2020-04-01,Mendocino,0,0,0,2,8,NA
2020-04-02,Mendocino,0,0,0,1,8,NA
2020-04-03,Mendocino,0,1,0,5,6,NA
2020-04-04,Mendocino,0,1,0,3,7,NA
2020-04-05,Mendocino,0,2,0,3,4,NA
2020-04-06,Mendocino,0,2,0,2,10,NA
2020-04-07,Mendocino,0,0,0,2,9,NA
2020-04-08,Mendocino,0,0,0,0,7,NA
2020-04-09,Mendocino,0,0,0,0,8,NA
2020-04-10,Mendocino,0,1,0,1,5,NA
2020-04-11,Mendocino,0,1,0,1,9,NA
2020-04-12,Mendocino,0,0,0,0,6,NA
2020-04-13,Mendocino,3,0,7,1,6,NA
2020-04-14,Mendocino,0,0,0,0,6,NA
2020-04-15,Mendocino,0,0,0,0,8,NA
2020-04-16,Mendocino,0,0,0,0,8,NA
2020-04-17,Mendocino,0,0,0,0,7,NA
2020-04-18,Mendocino,0,0,0,0,9,NA
2020-04-19,Mendocino,0,0,0,0,9,NA
2020-04-20,Mendocino,0,0,0,0,7,NA
2020-04-21,Mendocino,0,0,0,1,9,NA
2020-04-22,Mendocino,0,0,0,0,7,NA
2020-04-23,Mendocino,0,1,0,1,7,NA
2020-04-24,Mendocino,0,0,0,1,9,NA
2020-04-25,Mendocino,0,0,0,0,10,NA
2020-04-26,Mendocino,0,0,0,0,12,NA
